x0,x1,y,split
0.3416532148425796,0.10635721900637907,1.0,train
0.246247948664035,0.8595369745449364,1.0,train
0.7654920598781517,0.4797474489030964,0.0,train
0.8328395789628319,0.25812764614957373,1.0,train
0.6155364539454218,0.2909897908143596,0.0,train
0.5507817175117695,0.49397555081100797,0.0,train
0.9539834880218824,0.04559398827193961,1.0,train
0.11726255458696633,0.6874220144937805,1.0,train
0.7483613358069683,0.9049670661044186,1.0,train
0.37279046071783073,0.7020634935357245,0.0,train
0.3837072985365805,0.2516909453278735,1.0,train
0.782354495301286,0.9695402026777087,1.0,train
0.723904284575667,0.6877901894509105,0.0,train
0.09257915778938852,0.7178363798770585,1.0,train
0.4598995644038325,0.2586810763259929,1.0,train
0.7938548460069009,0.0006781499195669394,1.0,train
0.26832378969089843,0.28597893126985474,0.0,train
0.34507775844738464,0.09050468455720284,1.0,train
0.4203138127545777,0.20235827645027782,1.0,train
0.9885568767161647,0.6098578907421344,1.0,train
0.8943276870511936,0.15887118741326978,1.0,train
0.6772002354448055,0.9001014099965673,1.0,train
0.8388027058835711,0.009046386243856341,1.0,train
0.025554221632978602,0.01922038584187369,1.0,train
0.16293990598440533,0.18984320351444417,1.0,train
0.5806843086810118,0.46602959569395075,0.0,train
0.6573633177914864,0.14064319104040468,1.0,train
0.619167716738595,0.02365466557694018,1.0,train
0.09765523534297393,0.879490406441402,1.0,train
0.37333301925644247,0.6652188513865168,0.0,train
0.8069386785862818,0.3994005915646496,0.0,train
0.5005332106760135,0.0166669376596974,1.0,train
0.31446270968326495,0.1402304189777599,1.0,train
0.9820630669562226,0.9374110796458146,1.0,train
0.44267944512608337,0.600014057393894,0.0,train
0.9377430835948456,0.8292740952840822,1.0,train
0.5806848431363493,0.3455817584170716,0.0,train
0.349737914995505,0.9146393180692892,1.0,train
0.9303873479297858,0.38528880638659324,0.0,train
0.03669334659517587,0.18728045272772031,1.0,train
0.8896857625140216,0.9345636093181068,1.0,train
0.19445473595808382,0.7713871287807798,1.0,train
0.9702225846867896,0.402673876129921,1.0,train
0.8674667104660604,0.8279107327436228,1.0,train
0.7181971480288621,0.6483924771904664,0.0,train
0.806806089241481,0.08029277729898354,1.0,train
0.5799100911103281,0.41600247100146337,0.0,train
0.49885171525882366,0.9754957551238088,1.0,train
0.40235278769281,0.10149472740361132,1.0,train
0.5066066787151031,0.8913212202365608,1.0,train
0.19677561197349114,0.3489661177307922,0.0,train
0.45702293819575557,0.8613664238783743,1.0,train
0.5337992887993352,0.34086505423877134,0.0,train
0.3362665728100338,0.9771800232222727,1.0,train
0.44871145196660556,0.3824409767614054,0.0,train
0.7017410001485307,0.22166730214783914,1.0,train
0.2642615859578552,0.7990646076816654,1.0,train
0.3198153882532708,0.858657998927626,1.0,train
0.8162851003876488,0.5222838856567158,0.0,train
0.312035308190695,0.033007631426408945,1.0,train
0.2625722881011465,0.15443718167677256,1.0,train
0.9747483487958475,0.26818829875123973,1.0,train
0.8894665716881773,0.09764003068024618,1.0,train
0.650334352900725,0.8263396218179389,1.0,train
0.24881005008261103,0.6914039106629126,0.0,train
0.3934291376337171,0.7308213944557009,1.0,train
0.15131554041579143,0.6050870542213351,0.0,train
0.21755132560385826,0.5148139783627045,0.0,train
0.49792970302589823,0.12081538823182714,1.0,train
0.374710566345835,0.8877354802653317,1.0,train
0.5074955804182153,0.8193866366819211,1.0,train
0.6236537537880071,0.8692593444505627,1.0,train
0.5570275540945704,0.028780503038285166,1.0,train
0.54767410233489,0.9265787045517193,1.0,train
0.13527863512444915,0.044557522962410334,1.0,train
0.04441796580917423,0.4866899705858234,0.0,train
0.35994020801735216,0.8060988946221364,1.0,train
0.7228693025525056,0.8243397872480299,1.0,train
0.3769329295815732,0.9121551130171895,1.0,train
0.12006849703593536,0.6481013051017676,0.0,train
0.23345626643424033,0.23698370736056318,1.0,train
0.5372100885659141,0.5696515950264825,0.0,train
0.5486492259807798,0.21646171466303843,1.0,train
0.33222498218098784,0.41833844168103473,0.0,train
0.834536473613449,0.6080811264087161,0.0,train
0.927325627724293,0.5439414800020833,0.0,train
0.8929881887127301,0.33760389135901736,1.0,train
0.05982212955969224,0.565842586702292,0.0,train
0.01166570419365065,0.6739217749973727,1.0,train
0.748679298567617,0.3275701230910397,0.0,train
0.6420297624023465,0.3905813895446594,0.0,train
0.9864652885336672,0.9238707493773979,1.0,train
0.86238130605698,0.24522312009074365,1.0,train
0.13939141168431957,0.01786792850483665,1.0,train
0.5218590135660924,0.38569073994178416,0.0,train
0.7524369781937549,0.9632404300672005,1.0,train
0.756236774233123,0.86110092374402,1.0,train
0.765806305857064,0.22974117709967712,1.0,train
0.8693409187877901,0.1579487173765125,1.0,train
0.9111069038442267,0.062240802684907726,1.0,train
0.9211604856223996,0.5042703968555764,0.0,train
0.14360090318906238,0.9601741401587153,1.0,train
0.1244714443927376,0.40802077937317427,0.0,train
0.7271673332352253,0.037150130978991225,1.0,train
0.6945507276551015,0.735137313235515,1.0,train
0.33314043062682264,0.47722260903567015,0.0,train
0.4156198050004999,0.07254266661844011,1.0,train
0.9684662079353804,0.3427354902927955,1.0,train
0.972121043612476,0.146257212802808,1.0,train
0.8490447409464205,0.5014954001943063,0.0,train
0.26589383277384193,0.12674486928853246,1.0,train
0.32520711120298107,0.2277599329857296,1.0,train
0.37170977232876545,0.9871446573241702,1.0,train
0.3100050583946571,0.6904542951136747,0.0,train
0.8945060308418291,0.6338495903622978,0.0,train
0.598686591174056,0.6046169024996444,0.0,train
0.06813813308903316,0.8319006865616635,1.0,train
0.6894048363989345,0.9172169956493438,1.0,train
0.5964955430050928,0.052350314916721596,1.0,train
0.9795848111353546,0.6417651669156939,1.0,train
0.20679377922812203,0.22202773936798303,1.0,train
0.9324062158833928,0.16464988355517718,1.0,train
0.5433987826354199,0.4488170876442662,0.0,train
0.8228056377775516,0.26081379432354534,1.0,train
0.6041306286419226,0.00711025392276865,1.0,train
0.10273425687020254,0.11809033163721494,1.0,train
0.02153173280475673,0.8477451402332334,1.0,train
0.5943227300475795,0.487335984245829,0.0,train
0.8502505164470968,0.6083463531937296,0.0,train
0.8254853174593701,0.6893861991920653,0.0,train
0.6481544227438977,0.9240736401346984,1.0,train
0.6122903907279879,0.6914583791170297,0.0,train
0.980226477501088,0.3112134014292244,1.0,train
0.7537462432635597,0.4434866798962781,0.0,train
0.42553669394247995,0.6796306779207346,0.0,train
0.36888819782269244,0.6824121121806023,0.0,train
0.12406675266779732,0.2672789510660948,1.0,train
0.08971028619745047,0.867357216412758,1.0,train
0.06826693078468815,0.6119736420281201,0.0,train
0.9777059327202393,0.7406347284066186,1.0,train
0.6585440329820954,0.675249774623938,0.0,train
0.09147918895462559,0.5893151605260242,0.0,train
0.22085946314595373,0.5842102312030502,0.0,train
0.915867481435505,0.7673225842021257,1.0,train
0.7073161077447075,0.3097146399469257,0.0,train
0.7812823851376983,0.18681428951152335,1.0,train
0.47286411235061554,0.02162518483122211,1.0,train
0.5439925091120288,0.9070870574643077,1.0,train
0.9453106145376354,0.5732901865333182,0.0,train
0.5292987138022661,0.9294640978781503,1.0,train
0.9525965419553094,0.11899031486881839,1.0,train
0.6578286219563312,0.6302851009950168,0.0,train
0.1422997938798708,0.005849927973445079,1.0,train
0.719435038217617,0.5827149143547097,0.0,train
0.3284759453054171,0.7252327040113283,1.0,train
0.9965582282018274,0.41728868084417003,1.0,train
0.7485861299655927,0.028554728844003563,1.0,train
0.9797583366418695,0.5049572206239481,1.0,train
0.3230214721289426,0.516318336269136,0.0,train
0.5316700788304072,0.041730569639980564,1.0,train
0.4428177077833968,0.24369213417708002,1.0,train
0.48475829879671717,0.762824222695747,1.0,train
0.5993883469784117,0.747313360950367,1.0,train
0.5716236098696345,0.44463949721978135,0.0,train
0.514905793267795,0.4369824773845993,0.0,train
0.666380248446905,0.4624921117089841,0.0,train
0.5062519514238968,0.017519952123802862,1.0,train
0.4899349784198953,0.7333500841750641,1.0,train
0.5930512136179528,0.3884258766525617,0.0,train
0.41237419306723666,0.6819373391979022,0.0,train
0.5935896145042625,0.13039373855400394,1.0,train
0.24311233923089726,0.29847952020482393,0.0,train
0.001023274917881345,0.1878176802217465,1.0,train
0.11759935390639953,0.23683393102981498,1.0,train
0.0721357467065854,0.9015552865584323,1.0,train
0.1135479559352216,0.36739523441590527,0.0,train
0.30082413816553377,0.25604011581462205,1.0,train
0.6474900889514525,0.5685137095050214,0.0,train
0.08249341430423063,0.22595128160709388,1.0,train
0.5090980707773147,0.09937517223566827,1.0,train
0.7413065408819103,0.4740682221383721,0.0,train
0.8661397176318565,0.5286061818938392,0.0,train
0.8879093509863968,0.9062009655089631,1.0,train
0.6270368865718665,0.060846947105746674,1.0,train
0.5162087247993868,0.10429631571903031,1.0,train
0.6457722384620495,0.9780380081981066,1.0,train
0.6715643140817934,0.390809632398903,0.0,train
0.1551464938969015,0.8679641567929945,1.0,train
0.11486532428142993,0.03595735248094989,1.0,train
0.6368368058212148,0.5502506109010993,0.0,train
0.28345249275724815,0.9577948846596259,1.0,train
0.6457878349877644,0.12128016378126405,1.0,train
0.5483045974144831,0.829112629875997,1.0,train
0.07573498655755262,0.4851881798455949,0.0,train
0.4918262336369218,0.9923919309699901,1.0,train
0.31270441760395584,0.51106343723473,0.0,train
0.36689042700629615,0.736979412848318,1.0,train
0.17431422504485727,0.19989683138794678,1.0,train
0.730984993101867,0.39353582968445444,0.0,train
0.43285631026030436,0.8752991514236588,1.0,train
0.476510103527919,0.7204100843841129,0.0,train
0.011719551389357652,0.3083639538069701,1.0,train
0.6976813936640948,0.14873702706123926,1.0,train
0.5553051837898679,0.8590069875054133,1.0,train
0.8706035827857351,0.02488637644717473,1.0,train
0.4349069880995081,0.9129952891925336,1.0,train
0.7811230610201667,0.4058905202933286,0.0,train
0.566276653145679,0.08397053854689296,1.0,train
0.6308414270973395,0.19139599312776634,1.0,train
0.12670110575942528,0.4985258396105303,0.0,train
0.6725499010455068,0.6180919503368928,0.0,train
0.2811885786182148,0.4070510191500579,0.0,train
0.8266333735144722,0.3926660442227119,0.0,train
0.9725424350614306,0.9200366467096183,1.0,train
0.4400809336710806,0.46757123894766806,0.0,train
0.17029878585991454,0.5715952019215975,0.0,train
0.7204214583468292,0.06313219499026856,1.0,train
0.36088590880087623,0.9347737319580816,1.0,train
0.7215909102854647,0.4426344245166105,0.0,train
0.9432697153249091,0.5532453858055756,0.0,train
0.16720561305966697,0.3204948116040368,0.0,train
0.10685481814160114,0.8195638151633519,1.0,train
0.4172027060715716,0.9477218355172276,1.0,train
0.9813884850751438,0.7781219091959601,1.0,train
0.7488100008974735,0.6130343570265369,0.0,train
0.8990513823348183,0.7778232065620745,1.0,train
0.6480401542813934,0.8770909603645625,1.0,train
0.6046259243625675,0.5979289607986191,0.0,train
0.08260765855134955,0.12020872955298911,1.0,train
0.5881311756100069,0.3499638681871817,0.0,train
0.751108697163807,0.04428441627981472,1.0,train
0.5056722784815013,0.2157699279112506,1.0,train
0.05847206798617999,0.5307062993058229,0.0,train
0.866264205699941,0.9886658645046976,1.0,train
0.9420573501043835,0.09626735822655863,1.0,train
0.5197052449348141,0.39288989826302034,0.0,train
0.021627089886510964,0.36906047194080194,1.0,train
0.41674931585209196,0.3469385645194092,0.0,train
0.2728470402639914,0.5283713238136422,0.0,train
0.49633317044413394,0.39795627848570736,0.0,train
0.8280133908454153,0.15464395493094285,1.0,train
0.8766889185381351,0.5246876916793054,0.0,train
0.5424124195463965,0.19675048144546792,1.0,train
0.9740950885799385,0.17454199413861482,1.0,train
0.7198340051732178,0.78581652116053,1.0,train
0.13276833341372152,0.7020340856580586,1.0,train
0.2223524064333232,0.9458623498257963,1.0,train
0.6856601100373322,0.3905909761646389,0.0,train
0.7725564141646319,0.597521926831684,0.0,train
0.08519919897385608,0.39327639638472256,0.0,train
0.9297427558149295,0.604280642500605,0.0,train
0.21210779421237247,0.5799857095718975,0.0,train
0.9840849438813731,0.10747749942671359,1.0,train
0.6225995917118516,0.3044309243991792,0.0,train
0.8335891893053256,0.8007701898932664,1.0,train
0.9650706436865979,0.27060927377361166,1.0,train
0.48336776263669845,0.18202726688685944,1.0,train
0.6444997176306112,0.9056538865651305,1.0,train
0.015162762355437787,0.22568365439914684,1.0,train
0.840882635471716,0.2962405499319857,1.0,train
0.2836693532840422,0.6610153623450897,0.0,train
0.6244287052553109,0.4606356675668918,0.0,train
0.2221623321803018,0.03939621974353569,1.0,train
0.973430362369021,0.03946165377774613,1.0,train
0.5523571584618855,0.15200888269214752,1.0,train
0.7073569577030733,0.3390482771024915,0.0,train
0.12648631326472248,0.06134179702862874,1.0,train
0.7850299937295164,0.9377777382916187,1.0,train
0.6803299199563507,0.9672157353019354,1.0,train
0.8496468123030427,0.6071987858499519,0.0,train
0.021747786565490146,0.9998289485367944,1.0,train
0.9302941452909188,0.8668422848445171,1.0,train
0.9472506871680147,0.6134043757487372,1.0,train
0.9324106939740797,0.0528166616188388,1.0,train
0.5437161209039917,0.6356891770221528,0.0,train
0.11568971313485066,0.10463135119507105,1.0,train
0.09508935916294459,0.711762159013963,1.0,train
0.44224971274548486,0.3000346506382876,0.0,train
0.17179867250962955,0.31685117242263827,0.0,train
0.6508504130368764,0.8224348629973185,1.0,train
0.6535108552602399,0.7997341080825204,1.0,train
0.3463621472418096,0.9819737754401038,1.0,train
0.2802964555857005,0.9811835271956378,1.0,train
0.15529805023049748,0.1202913085855819,1.0,train
0.7822651637548569,0.3240532459089842,0.0,train
0.17346747571734122,0.8719969519592248,1.0,train
0.3301320866821431,0.84987362214081,1.0,train
0.682460610832586,0.10682344738428473,1.0,train
0.7377583668851198,0.09420080691264099,1.0,train
0.6741168658393003,0.3867809132021355,0.0,train
0.9356805077212177,0.19934184272464506,1.0,train
0.8507281495533704,0.6687190579191965,0.0,train
0.9773260133313008,0.922013505265599,1.0,train
0.2789153542190669,0.866394869864768,1.0,train
0.6690208732156601,0.9878471616788753,1.0,train
0.17440662395278683,0.31401809401041847,0.0,train
0.16279849903594013,0.5048139245314682,0.0,train
0.09067429523238324,0.30486947345359805,1.0,train
0.6083065169145058,0.33059890528653924,0.0,train
0.21675723669013003,0.8151406677636965,1.0,train
0.16024115064290467,0.28548450395812475,1.0,train
0.8768688198579117,0.17661851663631134,1.0,train
0.9106103172064638,0.38574114819786887,0.0,train
0.3888157590418878,0.24852791927019913,1.0,train
0.476038571263279,0.49336725971399775,0.0,train
0.3405594244303003,0.8414329624113922,1.0,train
0.6254699025924665,0.6396716842590557,0.0,train
0.6379569123992883,0.6708922407206118,0.0,train
0.39300186073272025,0.5690473126109252,0.0,train
0.747713614985383,0.9066532530322239,1.0,train
0.3126869682280423,0.9806723086118779,1.0,train
0.21631241284025604,0.9356221879409712,1.0,train
0.17247572613867612,0.949787389163602,1.0,train
0.027809709830527107,0.8656837323423257,1.0,train
0.9105409356444569,0.8384899872442894,1.0,train
0.8159619711289022,0.7641105651872072,1.0,train
0.26692175679945107,0.37540926407208786,0.0,train
0.5231541056448987,0.11979296080891322,1.0,train
0.3889790392389354,0.6945514063858625,0.0,train
0.9245436625397901,0.5564275317485311,0.0,train
0.6021763738774452,0.589158267142926,0.0,train
0.3321343686548478,0.864177202475699,1.0,train
0.46464154243286926,0.3961740128762774,0.0,train
0.09582245207326123,0.3112977567846854,1.0,train
0.6487516346628714,0.521894114954138,0.0,train
0.8472484068683411,0.014318773793425166,1.0,train
0.9334300983580732,0.5006845419347213,0.0,train
0.10210649439608865,0.41112543052893047,0.0,train
0.7822452324738323,0.08809874700277398,1.0,train
0.9062272229438071,0.16744755663826139,1.0,train
0.32850006974908086,0.06314515802196496,1.0,train
0.5766249736668037,0.20194102612954912,1.0,train
0.2333912676234584,0.4730688761729607,0.0,train
0.512222162109583,0.6307012214701216,0.0,train
0.9580911920957415,0.19162976359688566,1.0,test
0.39753255912303254,0.43908072159024114,0.0,test
0.9009100378449776,0.29244685643131574,1.0,test
0.5574702293997266,0.8225651367762283,1.0,test
0.18204720267010832,0.4533293829624232,0.0,test
0.5546945372613498,0.35687998080581107,0.0,test
0.4548822413786098,0.021805101684580386,1.0,test
0.6341583707738063,0.8341461589875363,1.0,test
0.6039057540501801,0.8789084549530517,1.0,test
0.2835610354557655,0.8838806638280197,1.0,test
0.9063990369732435,0.6465058934029791,0.0,test
0.20820959654415938,0.0643083402870015,1.0,test
0.8412420616946222,0.3159203801411393,0.0,test
0.595969343493278,0.310393089216494,0.0,test
0.2645476032004941,0.7105084029307502,0.0,test
0.5364607776976928,0.4032360013564207,0.0,test
0.8437732475800516,0.6863459224980227,0.0,test
0.6617459452107185,0.4609506298229029,0.0,test
0.06725359306385714,0.8155081786193118,1.0,test
0.8805411135264889,0.3234132708937505,1.0,test
0.887343363934332,0.21210214115616788,1.0,test
0.3807737898732476,0.5081213549289154,0.0,test
0.5240716594743382,0.05351280706839934,1.0,test
0.7797147726892676,0.6035565582966841,0.0,test
0.8945631992220506,0.3360387788675243,1.0,test
0.3395029208591458,0.060446521607007364,1.0,test
0.33714831786294575,0.44507145197963627,0.0,test
0.3256938713038975,0.9121321322046017,1.0,test
0.3242491741853586,0.04561249149851465,1.0,test
0.5690197522140903,0.017848116650536427,1.0,test
0.2789832785854831,0.27103561336888693,1.0,test
0.2405360936151646,0.46198270050351076,0.0,test
0.3596618227372176,0.93358097929769,1.0,test
0.8354992172872441,0.5614580088719575,0.0,test
0.764214906561844,0.7318439474041798,1.0,test
0.30160056685634906,0.12845464306823906,1.0,test
0.4430437784590032,0.12629546498319755,1.0,test
0.5416027910173703,0.33175837171256184,0.0,test
0.13203313129732874,0.4942927489568988,0.0,test
0.0016450267905804283,0.2198193385723607,1.0,test
0.009942276666109362,0.5947851608672697,1.0,test
0.17222778571366215,0.519875821115743,0.0,test
0.25137622672777205,0.3191443177869001,0.0,test
0.9569940424632997,0.5981054357410556,1.0,test
0.48132918476394837,0.6811066035632614,0.0,test
0.9733889139532845,0.4666615849466985,1.0,test
0.020564100989891476,0.2307359557709706,1.0,test
0.9843064150945021,0.2326185214191564,1.0,test
0.20296109805064377,0.37354611004259064,0.0,test
0.19701589111463447,0.6667133682184121,0.0,test
0.49541791618373165,0.448190883441712,0.0,test
0.515780494136415,0.5171341993225208,0.0,test
0.3071575224332356,0.616569687911829,0.0,test
0.3020746738914657,0.9993885803184898,1.0,test
0.5726587472215406,0.029590497198703325,1.0,test
0.9766393660509264,0.18473803251925147,1.0,test
0.38776784404208664,0.6497242642756352,0.0,test
0.25697177325378373,0.5071942868834601,0.0,test
0.09951850513233584,0.6152765608357795,0.0,test
0.3723221845609802,0.17459595346381418,1.0,test
0.6560140243511539,0.6627958269788122,0.0,test
0.6703324218959941,0.5221478799014976,0.0,test
0.24673028214122916,0.47868517988523873,0.0,test
0.9995563411513728,0.11943158434495793,1.0,test
0.5102477329520352,0.8939636691814975,1.0,test
0.9198033450317978,0.21846313490209057,1.0,test
0.9748166140465009,0.9272863435077102,1.0,test
0.26811084160163634,0.45840524472273925,0.0,test
0.4491505163504428,0.9133110115875476,1.0,test
0.8448616259205786,0.2537765085178705,1.0,test
0.8841451656656221,0.6835337048753997,1.0,test
0.9059004510525155,0.2409751220130344,1.0,test
0.15814363131758702,0.6596511908472033,0.0,test
0.590933392058374,0.12969839765684799,1.0,test
0.18413772276931584,0.10303680271021154,1.0,test
0.4912792457250251,0.408900294604125,0.0,test
0.22934388810174167,0.018222424495761613,1.0,test
0.23448483373275786,0.3207601174574163,0.0,test
0.6566685425223182,0.13728155994860858,1.0,test
0.8875921972052123,0.8383477244091884,1.0,test
0.6842414508495013,0.764321333858766,1.0,test
0.5904748416487585,0.5048721957089309,0.0,test
0.1224216444421925,0.09134451722288917,1.0,test
0.23059255265577383,0.07304699905669976,1.0,test
0.011715615470900942,0.02480915597536293,1.0,test
0.9237487802296713,0.6156145751552715,0.0,test
